Address,Cars,Bluecar counter,Utilib counter,Utilib 1.4 counter,City,Kind,Postal code,Public name,Station type,Status,year,month,day,hour,minute
108 Rue Jouffroy d'Abbans,1,1,0,0,Paris,STATION,75017,Paris/Jouffroy d'Abbans/108,station,ok,2018,4,6,4,38
50 rue Botzaris,4,4,0,0,Paris,STATION,75019,Paris/Botzaris/50,station,ok,2018,4,4,13,51
1 rue Dewoittine,4,4,0,0,VÃ©lizy-Villacoublay,STATION,78140,VÃ©lizy-Villacoublay/Dewoittine/1,station,ok,2018,4,4,5,1
36 Boulevard Richard Lenoir,1,1,0,0,Paris,STATION,75011,Paris/Richard Lenoir/36,station,ok,2018,4,1,18,7
61 quai Blanqui,0,0,0,0,Alfortville,STATION,94140,Alfortville/Blanqui/61,station,closed,2018,4,4,9,5
1 rue Velpeau,3,3,0,1,Paris,PARKING,75007,Paris/SÃ¨vres Babylone/Parking,station,ok,2018,4,7,12,36
4 boulevard Anatole France,4,4,0,0,Boulogne-Billancourt,STATION,92100,Boulogne-Billancourt/Anatole France/4,station,ok,2018,4,3,0,13
28 Rue de Paradis,1,1,0,1,Paris,STATION,75010,Paris/Paradis/28,station,ok,2018,4,6,20,54
20 Avenue Lombard,5,5,0,0,Fontenay-aux-Roses,STATION,92260,Fontenay-aux-Roses/Lombard/20,station,ok,2018,4,5,4,26
46 quai de la RapÃ©e,2,2,0,0,Paris,STATION,75012,Paris/RapÃ©e/46,station,ok,2018,4,8,7,48
44 avenue de la Marne,3,3,0,0,AsniÃ¨res-sur-Seine,STATION,92600,AsniÃ¨res-sur-Seine/Marne/44,station,ok,2018,4,9,2,22
100 rue de la Commune de Paris,0,0,0,0,Romainville,STATION,93230,Romainville/Commune de Paris/100,station,ok,2018,4,5,20,2
2 avenue Matignon,0,0,0,0,Paris,STATION,75008,Paris/Matignon/2,station,ok,2018,4,8,14,12
140 Avenue de la RÃ©publique,3,3,0,0,ChÃ¢tillon,STATION,92320,ChÃ¢tillon/RÃ©publique/140,station,ok,2018,4,8,6,36
17 Avenue Louis Pasteur,4,4,0,1,Bagneux,STATION,92220,Bagneux/Louis Pasteur/17,station,ok,2018,4,9,5,52
2 rue du Charolais,0,0,0,0,Paris,STATION,75012,Paris/Charolais/2,station,ok,2018,4,9,11,3
14 rue Censier,5,5,0,0,Paris,STATION,75005,Paris/Censier/14,station,ok,2018,4,6,2,7
5 Rue Henry Brisson,1,1,0,0,Paris,STATION,75018,Paris/Henry Brisson/5,station,ok,2018,4,7,22,21
58 Rue Monge,3,3,0,0,Paris,STATION,75005,Paris/Monge/58,station,ok,2018,4,4,0,43
53 rue Henri PoincarÃ©,0,0,0,0,AsniÃ¨res-sur-Seine,STATION,92600,AsniÃ¨res-sur-Seine/Henri PoincarÃ©/53,station,closed,2018,4,4,15,43
221 rue Saint-Jacques,0,0,0,0,Paris,STATION,75005,Paris/Saint-Jacques/221,station,ok,2018,4,2,18,35
120 boulevard du Montparnasse,0,0,0,0,Paris,PARKING,75014,Paris/Montparnasse Raspail/Parking,station,closed,2018,4,7,8,20
3 Rue Yves Toudic,0,0,0,0,Paris,STATION,75010,Paris/Yves Toudic/3,station,closed,2018,4,6,4,48
63 avenue d'IÃ©na,0,0,0,0,Paris,STATION,75016,Paris/IÃ©na/63,station,ok,2018,4,8,4,19
78 Avenue du Maine,0,0,0,0,Paris,SPACE,75014,Paris/Maine/78,full_station,ok,2018,4,7,22,28
10 Rue du Ranelagh,1,1,0,0,Paris,STATION,75016,Paris/Ranelagh/10,station,ok,2018,4,7,8,10
1 rue de YÃ©limanÃ©,3,3,0,0,Montreuil,STATION,93100,Montreuil/YÃ©limanÃ©/1,station,ok,2018,4,6,12,15
77 Rue Jean de la Fontaine,4,4,0,0,Paris,STATION,75016,Paris/Jean de la Fontaine/77,station,ok,2018,4,8,0,56
183 Rue des Renouillers,0,0,0,0,Colombes,STATION,92700,Colombes/Renouillers/183,station,closed,2018,4,6,1,19
19 Rue de l'ArrivÃ©e,0,0,2,0,Enghien-les-Bains,STATION,95880,Enghien-les-Bains/ArrivÃ©e/19,station,ok,2018,4,4,11,11
7 rue La Fayette,0,0,0,0,Paris,STATION,75009,Paris/La Fayette/7,station,ok,2018,4,7,13,41
52 rue de ChÃ¢teau Landon,3,3,0,0,Paris,STATION,75010,Paris/ChÃ¢teau Landon/52,station,ok,2018,4,2,12,23
211 Rue de Versailles,3,3,0,0,Ville-d'Avray,STATION,92410,Ville-d'Avray/Versailles/211,station,ok,2018,4,5,5,17
21 Boulevard des Invalides,0,0,0,0,Paris,STATION,75007,Paris/Invalides/21,station,ok,2018,4,7,3,11
61 rue Pierre Brossolette,5,5,0,0,Montreuil,STATION,93100,Montreuil/Pierre Brossolette/61,station,ok,2018,4,5,2,36
140 Avenue de la RÃ©publique,1,1,0,0,ChÃ¢tillon,STATION,92320,ChÃ¢tillon/RÃ©publique/140,station,ok,2018,4,2,17,38
204 rue dâEstienne dâOrves,2,2,0,0,VerriÃ¨res-le-Buisson,STATION,91370,VerriÃ¨res-le-Buisson/D'Estienne d'Orves/204,station,ok,2018,4,5,22,18
57 Rue de l'ÃgalitÃ©,6,6,0,0,Issy-les-Moulineaux,STATION,92130,Issy-les-Moulineaux/ÃgalitÃ©/57,station,ok,2018,4,5,19,41
2 rue Neuve Saint-Pierre,3,3,0,0,Paris,STATION,75004,Paris/Neuve Saint-Pierre/2,station,ok,2018,4,3,9,20
1 rue Jules LefÃ¨bvre,3,3,0,0,Paris,STATION,75009,Paris/Jules LefÃ¨bvre/1,station,ok,2018,4,2,2,58
81 Avenue de la Division Leclerc,0,0,0,0,ChÃ¢tenay-Malabry,STATION,92290,ChÃ¢tenay-Malabry/Division Leclerc/81,station,closed,2018,4,6,16,5
46 rue Edgard Quinet,4,4,0,0,Neuilly-Plaisance,STATION,93360,Neuilly-Plaisance/Edgard Quinet/46,station,ok,2018,4,2,7,10
7 rue Raymond Pitet,0,0,0,0,Paris,STATION,75017,Paris/Raymond Pitet/7,station,ok,2018,4,8,11,27
21 avenue de la Fontaine du Tertre,5,5,0,0,Suresnes,STATION,92150,Suresnes/Fontaine du Tertre/21,station,ok,2018,4,2,12,49
205 Avenue Georges ClÃ©menceau,7,7,0,0,Nanterre,STATION,92000,Nanterre/Georges ClÃ©menceau/205,station,ok,2018,4,1,20,11
4 rue Ãmile Reynaud,4,4,0,0,Paris,STATION,75019,Paris/Ãmile Reynaud/4,station,ok,2018,4,5,21,49
6 rue de Londres,0,0,0,0,Paris,STATION,75009,Paris/Londres/6,station,ok,2018,4,6,22,23
204 rue dâEstienne dâOrves,7,7,0,0,VerriÃ¨res-le-Buisson,STATION,91370,VerriÃ¨res-le-Buisson/D'Estienne d'Orves/204,station,ok,2018,4,8,4,36
5 rue Vauban,3,3,0,0,Versailles,STATION,78000,Versailles/Vauban/5,station,ok,2018,4,5,22,0
4 Rue Croix des Petits Champs,2,2,0,0,Paris,STATION,75001,Paris/Croix des Petits Champs/4,station,ok,2018,4,1,21,27
21 bis rue Notre-Dame des Victoires,2,2,0,0,Paris,STATION,75002,Paris/Notre-Dame des Victoires/21,station,ok,2018,4,7,19,2
109 Rue du 8 mai 1945,6,6,0,0,Nanterre,STATION,92000,Nanterre/8 mai 1945/109,station,ok,2018,4,1,13,37
135 avenue de Verdun,4,4,0,0,Issy-les-Moulineaux,STATION,92130,Issy-les-Moulineaux/Verdun/135,station,ok,2018,4,8,20,43
35 Rue Louis Blanc,5,5,0,0,Saint-Ouen,STATION,93400,Saint-Ouen/Louis Blanc/35,station,ok,2018,4,2,2,49
13 rue Malher,0,0,0,1,Paris,STATION,75004,Paris/Malher/13,station,ok,2018,4,4,1,28
7 Rue Francois 1er,0,0,0,0,Paris,STATION,75008,Paris/Francois 1er/7,station,ok,2018,4,5,4,21
123 Rue du Faubourg Saint-HonorÃ©,1,1,0,0,Paris,STATION,75008,Paris/Saint-HonorÃ©/123,station,ok,2018,4,9,11,26
21 Boulevard des Ãles,6,6,0,0,Issy-les-Moulineaux,STATION,92130,Issy-les-Moulineaux/Ãles/21,station,ok,2018,4,8,22,53
82 rue de CrimÃ©e,5,5,0,0,Paris,STATION,75019,Paris/CrimÃ©e/82,station,ok,2018,4,9,23,56
26 rue HuchÃ©,3,3,1,0,Suresnes,STATION,92150,Suresnes/HuchÃ©/26,station,ok,2018,4,6,13,37
37 rue Sainte-Croix de la Bretonnerie,0,0,0,0,Paris,STATION,75004,Paris/Sainte-Croix de la Bretonnerie/37,station,ok,2018,4,6,10,16
24 rue du Pont Louis-Philippe,1,1,0,0,Paris,STATION,75004,Paris/Pont Louis-Philippe/24,station,ok,2018,4,3,23,49
5 rue de Bellechasse,3,3,0,0,Paris,STATION,75007,Paris/Bellechasse/5,station,ok,2018,4,3,19,11
40 avenue Pierre Kerautret,4,4,0,0,Romainville,SPACE,93230,Romainville/Pierre Kerautret/40,full_station,ok,2018,4,4,21,32
6 avenue Foch,0,0,0,0,Paris,PARKING,75016,Paris/Etoile Foch/Parking,station,closed,2018,4,7,21,6
19 Avenue Gambetta,1,1,0,0,Paris,STATION,75020,Paris/Gambetta/19,station,ok,2018,4,9,8,40
20 Rue Saint John Perse,2,2,0,0,Limeil-BrÃ©vannes,STATION,94450,Limeil-BrÃ©vannes/Saint John Perse/20,station,ok,2018,4,1,4,8
12 rue Darmesteter,2,2,0,0,Paris,STATION,75013,Paris/Darmesteter/12,station,ok,2018,4,7,6,24
1 place de Finlande,5,5,0,0,Colombes,STATION,92700,Colombes/Finlande/1,station,ok,2018,4,3,1,57
120 Rue Ordener,1,1,1,1,Paris,STATION,75018,Paris/Ordener/120,station,ok,2018,4,7,20,6
52 boulevard de Charonne,0,0,0,0,Paris,STATION,75020,Paris/Charonne/52,station,ok,2018,4,1,14,2
236 Boulevard Voltaire,4,4,0,0,Paris,STATION,75011,Paris/Voltaire/236,station,ok,2018,4,5,13,8
12 place du GÃ©nÃ©ral KoÃ«nig,1,1,0,0,Paris,STATION,75017,Paris/KoÃ«nig/12,station,ok,2018,4,6,17,12
42 avenue du GÃ©nÃ©ral de Gaulle,2,2,0,1,Maisons-Alfort,SPACE,94700,Maisons-Alfort/De Gaulle/42,full_station,ok,2018,4,8,15,22
35 Rue de Provence,4,4,0,0,Paris,STATION,75009,Paris/Provence/35,station,ok,2018,4,4,16,28
32 rue Robert Marchand,5,5,0,0,Fontenay-aux-Roses,STATION,92260,Fontenay-aux-Roses/Robert Marchand/32,station,ok,2018,4,6,17,18
5 avenue Jean JaurÃ¨s,3,3,1,1,Rosny-sous-Bois,STATION,93110,Rosny-sous-Bois/Jean JaurÃ¨s/5,station,ok,2018,4,2,22,22
113 boulevard Malesherbes,1,1,0,0,Paris,STATION,75008,Paris/Malesherbes/113,station,ok,2018,4,6,9,0
99 rue Charles-de-Gaulle,6,6,0,0,Yerres,STATION,91330,Yerres/Charles-de-Gaulle/99,station,ok,2018,4,7,23,50
1 Rue de la Meurthe,3,3,0,0,Paris,STATION,75019,Paris/Meurthe/1,station,ok,2018,4,3,13,38
21 Quai de la Tournelle,0,0,0,0,Paris,STATION,75005,Paris/Tournelle/21,station,ok,2018,4,1,5,11
17 voie Sonia Delaunay,5,5,0,1,Champigny-sur-Marne,STATION,94500,Champigny-sur-Marne/Sonia Delaunay/17,station,ok,2018,4,1,16,2
4 rue Pouchet,0,0,0,0,Paris,STATION,75017,Paris/Pouchet/4,station,ok,2018,4,9,9,58
88 Avenue Ledru-Rollin,1,1,0,0,Paris,STATION,75012,Paris/Ledru-Rollin/88,station,ok,2018,4,6,13,2
2 Boulevard de Clichy,3,3,0,0,Paris,STATION,75018,Paris/Clichy/2,station,ok,2018,4,1,20,50
67 rue Mademoiselle,1,1,0,0,Paris,STATION,75015,Paris/Mademoiselle/67,station,ok,2018,4,5,12,39
27 boulevard Gallieni,0,0,0,0,Issy-les-Moulineaux,STATION,92130,Issy-les-Moulineaux/Gallieni/27,station,ok,2018,4,6,19,35
